session_duration,pages_visited,referral,device,cart_items,is_returning_user,made_purchase
10,3,Direct,Mobile,0,0,1
157,4,Ads,Mobile,1,1,0
102,7,Google,Desktop,0,1,0
496,4,Google,Mobile,0,0,1
483,4,Ads,Desktop,1,0,1
183,6,Ads,Mobile,1,0,0
279,7,Google,Mobile,0,0,1
278,6,Direct,Tablet,2,0,1
526,6,Google,Mobile,0,1,1
166,8,Ads,Mobile,1,0,0
96,3,Ads,Mobile,0,0,0
92,7,Direct,Tablet,1,1,1
230,5,Google,Mobile,1,1,0
178,4,Google,Tablet,0,0,0
174,4,Google,Mobile,0,0,0
28,1,Google,Mobile,1,0,1
380,4,Ads,Mobile,1,1,1
72,6,Google,Mobile,2,1,1
65,9,Ads,Mobile,1,1,1
159,5,Ads,Mobile,0,1,1
77,2,Google,Mobile,3,1,1
263,4,Ads,Mobile,5,0,0
139,5,Ads,Mobile,1,1,1
178,7,Google,Mobile,1,1,1
231,3,Google,Mobile,0,0,1
68,2,Google,Mobile,0,1,1
50,6,Direct,Tablet,1,1,1
637,4,Google,Mobile,1,1,1
170,6,Direct,Mobile,3,1,0
159,7,Ads,Mobile,0,1,0
10,5,Google,Mobile,1,0,1
206,8,Ads,Mobile,1,0,1
242,1,Ads,Mobile,1,0,0
245,2,Google,Desktop,0,0,1
368,6,Google,Mobile,1,1,1
58,2,Google,Desktop,1,1,0
87,5,Google,Mobile,1,0,0
499,7,Ads,Desktop,1,0,1
882,5,Ads,Desktop,0,1,0
43,2,Ads,Desktop,0,1,0
206,7,Google,Mobile,1,1,1
72,4,Google,Mobile,1,0,1
18,6,Ads,Desktop,1,0,1
118,4,Ads,Mobile,1,0,0
46,8,Ads,Mobile,4,0,0
371,4,Google,Mobile,0,0,1
228,6,Google,Mobile,1,1,1
46,2,Google,Tablet,1,0,0
2,8,Google,Mobile,2,1,1
495,5,Direct,Mobile,1,1,1
58,5,Google,Tablet,1,0,1
279,5,Direct,Mobile,1,0,1
123,3,Ads,Mobile,0,0,1
264,5,Google,Mobile,2,0,0
113,7,Google,Mobile,1,1,1
27,4,Ads,Mobile,0,0,0
75,3,Google,Mobile,0,0,0
62,8,Google,Desktop,2,1,1
167,2,Google,Mobile,2,1,1
322,4,Ads,Desktop,3,1,1
91,7,Ads,Desktop,4,0,0
3,6,Google,Tablet,0,0,0
219,6,Direct,Mobile,2,0,1
279,4,Ads,Mobile,1,0,0
988,3,Direct,Desktop,1,1,0
267,4,Google,Tablet,3,0,0
191,5,Google,Mobile,1,0,1
255,2,Ads,Tablet,0,1,1
788,5,Direct,Mobile,1,0,1
528,9,Ads,Mobile,2,0,1
117,6,Ads,Mobile,0,0,1
81,2,Direct,Mobile,1,1,1
91,5,Google,Mobile,0,1,0
210,1,Direct,Desktop,0,0,0
408,6,Ads,Mobile,0,1,0
209,6,Google,Mobile,0,1,0
21,4,Google,Mobile,1,0,1
385,8,Ads,Tablet,4,1,1
491,6,Direct,Mobile,0,0,1
102,6,Google,Mobile,1,1,1
327,5,Ads,Mobile,0,0,0
166,4,Ads,Mobile,3,1,0
659,4,Google,Mobile,1,1,1
559,4,Direct,Mobile,2,1,0
223,7,Ads,Mobile,2,1,0
352,2,Direct,Mobile,1,0,1
644,7,Google,Desktop,1,0,1
205,8,Direct,Mobile,0,0,0
112,4,Google,Mobile,0,1,0
420,2,Google,Desktop,2,1,1
74,10,Google,Mobile,0,0,1
147,5,Google,Desktop,0,1,1
602,3,Google,Mobile,0,1,1
386,3,Google,Desktop,1,0,0
155,5,Google,Mobile,0,1,1
72,2,Direct,Desktop,1,1,1
132,4,Direct,Mobile,0,0,1
100,2,Ads,Mobile,1,1,1
58,4,Google,Mobile,1,1,0
407,4,Google,Mobile,0,0,1
87,6,Google,Desktop,2,1,0
181,6,Google,Mobile,0,0,1
146,5,Ads,Mobile,1,1,0
1206,3,Google,Mobile,0,1,1
148,14,Ads,Mobile,0,1,0
25,6,Ads,Mobile,2,1,1
28,6,Direct,Mobile,2,1,1
268,4,Direct,Desktop,0,1,0
274,6,Direct,Mobile,0,1,0
162,6,Ads,Tablet,3,0,1
169,6,Google,Mobile,0,0,0
16,11,Google,Mobile,1,1,1
218,4,Ads,Mobile,1,1,0
210,6,Google,Mobile,1,1,0
48,3,Google,Mobile,2,0,1
32,1,Ads,Desktop,0,1,0
39,11,Google,Desktop,1,1,1
31,6,Direct,Desktop,1,1,1
282,4,Ads,Mobile,1,1,0
65,2,Ads,Mobile,1,1,1
86,5,Ads,Tablet,1,0,0
57,6,Google,Mobile,0,0,0
949,7,Direct,Desktop,0,1,1
578,10,Google,Mobile,0,0,1
78,3,Direct,Tablet,1,0,0
119,6,Direct,Mobile,1,1,0
70,5,Google,Mobile,2,1,1
203,5,Ads,Mobile,2,0,0
5,4,Ads,Desktop,0,1,0
333,7,Direct,Mobile,2,1,1
222,8,Google,Desktop,1,1,1
686,5,Ads,Desktop,1,1,1
53,4,Ads,Desktop,1,0,1
489,3,Google,Desktop,2,0,1
471,3,Direct,Mobile,1,0,0
40,3,Google,Mobile,2,1,1
152,7,Ads,Mobile,1,1,1
55,2,Google,Desktop,2,0,1
88,6,Google,Mobile,2,0,1
91,3,Google,Mobile,0,0,0
243,9,Google,Tablet,1,0,0
159,8,Direct,Mobile,1,1,0
885,4,Ads,Mobile,2,1,1
40,5,Direct,Mobile,0,1,0
1091,4,Google,Desktop,1,1,1
78,3,Google,Desktop,1,1,0
444,3,Direct,Mobile,1,1,1
124,4,Google,Mobile,0,0,0
46,11,Google,Desktop,1,1,1
585,6,Ads,Mobile,4,0,1
110,3,Ads,Desktop,2,1,1
322,11,Ads,Mobile,0,1,1
250,6,Ads,Desktop,2,1,1
191,5,Google,Tablet,1,1,0
205,4,Google,Mobile,1,0,0
395,5,Direct,Mobile,1,1,0
27,1,Direct,Tablet,2,0,0
330,7,Google,Mobile,0,0,0
678,2,Ads,Desktop,3,0,1
17,8,Google,Tablet,2,1,0
45,4,Ads,Mobile,2,1,1
378,9,Ads,Mobile,1,1,1
172,3,Google,Mobile,2,0,0
155,3,Ads,Mobile,0,0,1
44,3,Google,Mobile,2,0,0
212,4,Google,Mobile,0,0,0
40,3,Google,Mobile,3,1,0
194,6,Direct,Mobile,0,1,1
432,7,Ads,Desktop,0,1,1
89,5,Google,Mobile,0,0,0
196,5,Ads,Desktop,1,0,1
1449,6,Google,Tablet,1,1,0
348,4,Ads,Desktop,1,1,1
552,2,Google,Mobile,2,0,0
160,4,Google,Mobile,0,1,0
438,8,Ads,Mobile,0,1,1
12,5,Google,Mobile,1,1,1
39,8,Ads,Desktop,0,0,0
68,4,Google,Mobile,0,0,1
154,5,Google,Mobile,1,1,1
560,4,Ads,Mobile,1,1,1
127,8,Google,Mobile,0,0,0
318,2,Ads,Tablet,1,1,1
370,3,Google,Mobile,3,0,0
264,3,Direct,Desktop,1,1,0
132,5,Google,Mobile,3,1,0
258,4,Google,Desktop,0,1,0
125,5,Google,Desktop,1,1,1
26,9,Google,Mobile,1,1,0
1480,6,Direct,Desktop,2,0,0
40,3,Ads,Mobile,0,1,0
22,4,Google,Desktop,3,1,0
632,5,Google,Mobile,1,0,0
107,5,Google,Desktop,2,1,1
315,9,Google,Mobile,0,0,1
119,8,Google,Mobile,0,0,0
149,7,Google,Mobile,0,0,0
91,5,Ads,Mobile,1,1,1
126,3,Ads,Tablet,0,1,1
158,3,Ads,Mobile,2,1,1
382,9,Ads,Tablet,1,1,1
214,7,Google,Desktop,0,0,1
862,7,Google,Mobile,1,0,0
12,5,Google,Mobile,3,0,1
209,5,Ads,Mobile,1,0,0
263,6,Direct,Tablet,0,0,1
758,5,Direct,Desktop,0,1,0
15,3,Ads,Mobile,0,1,0
255,4,Ads,Mobile,3,0,0
576,4,Direct,Mobile,0,1,1
83,5,Ads,Tablet,1,1,0
626,6,Direct,Tablet,0,1,0
5,1,Ads,Mobile,0,1,0
395,5,Google,Tablet,0,1,0
811,7,Direct,Tablet,1,0,0
321,4,Google,Mobile,2,0,0
173,8,Ads,Mobile,1,1,0
13,4,Google,Desktop,0,0,0
758,7,Direct,Tablet,1,0,1
190,1,Google,Mobile,1,0,0
8,4,Google,Mobile,0,0,0
351,5,Google,Mobile,1,1,0
197,5,Google,Mobile,1,1,1
39,6,Direct,Tablet,0,0,1
72,5,Ads,Mobile,0,1,1
19,2,Google,Desktop,0,1,1
256,5,Google,Mobile,0,0,0
291,6,Ads,Mobile,1,1,1
211,6,Ads,Mobile,2,1,0
509,4,Direct,Mobile,0,1,1
592,3,Google,Tablet,0,0,0
286,4,Direct,Mobile,2,1,0
3,6,Google,Desktop,1,0,0
356,3,Direct,Mobile,1,1,0
162,5,Google,Desktop,3,1,0
250,2,Ads,Mobile,1,1,0
314,7,Ads,Mobile,2,1,1
129,4,Direct,Desktop,1,0,0
747,6,Google,Desktop,2,1,0
43,7,Ads,Mobile,0,0,0
333,2,Direct,Desktop,2,1,0
1,2,Ads,Mobile,0,1,0
775,6,Ads,Mobile,3,1,1
35,4,Ads,Desktop,1,0,0
29,6,Google,Desktop,0,1,1
121,1,Google,Mobile,1,0,0
140,2,Google,Mobile,1,1,1
72,7,Direct,Mobile,2,1,1
263,5,Google,Mobile,1,1,0
175,6,Google,Mobile,1,0,1
10,7,Direct,Mobile,2,0,0
115,6,Ads,Desktop,0,1,0
498,4,Ads,Desktop,2,0,1
351,7,Google,Mobile,1,1,1
387,3,Ads,Desktop,1,0,1
359,4,Ads,Mobile,0,0,1
111,7,Google,Tablet,0,0,0
31,3,Ads,Desktop,1,1,1
95,5,Google,Desktop,0,1,1
534,4,Google,Mobile,1,0,0
1180,4,Google,Tablet,1,1,0
204,6,Direct,Tablet,1,1,0
2,7,Direct,Mobile,0,0,0
45,11,Direct,Mobile,0,0,0
116,5,Ads,Mobile,0,0,1
259,8,Ads,Mobile,2,0,1
23,8,Google,Mobile,0,0,0
861,4,Google,Tablet,2,0,0
136,2,Google,Desktop,3,1,1
731,5,Google,Mobile,1,1,1
454,5,Ads,Mobile,2,1,1
422,3,Direct,Tablet,0,1,1
279,9,Direct,Mobile,0,1,0
295,2,Ads,Desktop,1,1,0
304,9,Ads,Mobile,2,1,1
297,5,Google,Mobile,0,0,1
242,2,Direct,Desktop,1,1,0
1289,12,Ads,Mobile,1,1,0
395,7,Ads,Mobile,1,1,0
450,3,Google,Mobile,1,1,1
617,4,Direct,Desktop,2,0,0
72,0,Google,Mobile,0,0,0
26,2,Direct,Mobile,1,1,1
197,7,Google,Tablet,1,0,0
216,3,Google,Mobile,0,0,1
530,6,Google,Mobile,1,1,0
175,5,Google,Mobile,1,1,0
253,4,Google,Mobile,2,0,0
224,3,Ads,Mobile,2,0,0
11,5,Google,Mobile,1,0,0
286,3,Ads,Mobile,3,1,1
528,6,Ads,Desktop,0,1,0
51,3,Google,Mobile,0,1,1
270,2,Google,Tablet,1,1,0
270,1,Google,Desktop,2,1,0
53,4,Google,Mobile,0,1,0
39,3,Google,Mobile,0,0,0
1174,4,Google,Desktop,0,0,0
150,3,Google,Desktop,1,1,0
77,6,Google,Desktop,1,0,1
56,4,Ads,Mobile,1,0,0
330,6,Google,Mobile,1,1,0
282,5,Ads,Desktop,2,1,0
309,4,Direct,Desktop,0,1,1
27,6,Direct,Tablet,0,1,0
671,8,Ads,Desktop,0,1,1
147,4,Ads,Mobile,2,1,0
112,7,Google,Mobile,0,0,1
186,7,Google,Mobile,0,0,0
148,3,Ads,Mobile,0,1,1
597,8,Ads,Mobile,4,1,1
794,4,Ads,Mobile,2,0,1
108,3,Ads,Mobile,0,0,1
598,6,Ads,Mobile,2,0,0
456,6,Direct,Desktop,1,1,1
801,6,Ads,Mobile,1,0,0
84,4,Direct,Mobile,0,1,1
258,6,Ads,Mobile,0,1,0
96,7,Ads,Mobile,5,1,1
521,4,Direct,Desktop,3,1,0
1,4,Ads,Mobile,1,0,1
249,6,Google,Mobile,2,1,0
124,8,Google,Tablet,1,0,1
116,5,Google,Mobile,2,1,1
310,3,Direct,Desktop,1,0,0
572,2,Google,Mobile,2,1,1
281,1,Google,Mobile,0,0,0
575,7,Google,Mobile,1,1,1
92,7,Google,Desktop,2,1,1
219,7,Direct,Mobile,4,0,1
179,3,Google,Desktop,1,0,1
3,4,Ads,Desktop,0,0,0
244,5,Google,Mobile,3,1,0
324,6,Google,Desktop,1,1,1
268,8,Google,Mobile,0,1,1
399,10,Google,Desktop,2,0,1
254,5,Ads,Desktop,3,1,0
20,5,Google,Mobile,1,1,1
37,5,Google,Desktop,3,1,0
272,4,Google,Mobile,1,1,1
96,3,Ads,Desktop,1,1,1
24,7,Ads,Desktop,0,1,1
168,6,Google,Mobile,2,1,0
242,2,Google,Mobile,1,1,0
119,1,Google,Desktop,1,0,1
382,4,Direct,Desktop,1,0,0
309,11,Google,Mobile,3,0,1
121,3,Direct,Mobile,2,1,0
421,2,Direct,Mobile,1,0,0
313,4,Google,Mobile,4,0,1
304,4,Google,Mobile,0,1,1
241,9,Ads,Mobile,0,1,1
3,3,Ads,Mobile,1,0,0
357,2,Ads,Desktop,2,1,1
141,6,Google,Mobile,1,1,0
857,5,Direct,Mobile,0,0,0
511,6,Google,Mobile,1,0,0
265,4,Google,Mobile,3,1,0
87,1,Direct,Tablet,2,0,0
68,3,Ads,Mobile,1,1,1
124,5,Ads,Desktop,2,1,1
194,7,Direct,Tablet,2,0,1
105,9,Google,Mobile,1,0,0
217,2,Google,Mobile,1,1,0
54,5,Direct,Desktop,0,1,1
1141,4,Google,Desktop,0,1,0
34,3,Google,Desktop,2,1,0
806,4,Google,Tablet,1,1,0
734,7,Direct,Mobile,1,0,1
223,5,Google,Mobile,0,1,0
387,3,Ads,Desktop,0,0,1
171,6,Google,Mobile,1,0,1
298,2,Ads,Desktop,2,0,0
124,6,Ads,Mobile,0,1,0
107,4,Ads,Desktop,0,1,0
258,4,Google,Tablet,1,0,1
206,6,Google,Mobile,0,1,0
259,2,Google,Mobile,0,1,0
101,4,Direct,Mobile,1,1,0
137,1,Ads,Mobile,2,0,1
26,7,Google,Mobile,0,1,0
16,4,Direct,Mobile,1,0,0
87,6,Direct,Mobile,3,1,1
23,3,Google,Mobile,2,1,0
32,11,Ads,Mobile,2,1,1
502,4,Google,Desktop,0,0,0
11,7,Google,Desktop,0,0,0
322,11,Google,Desktop,2,0,0
95,2,Ads,Mobile,1,1,0
615,3,Google,Mobile,0,0,1
199,2,Google,Mobile,0,1,0
109,3,Ads,Mobile,1,1,0
218,7,Direct,Desktop,3,1,1
144,4,Ads,Mobile,0,1,0
249,5,Ads,Mobile,0,1,1
36,5,Google,Desktop,0,1,1
1741,5,Ads,Desktop,3,1,0
166,5,Ads,Mobile,0,1,1
128,7,Ads,Mobile,2,0,0
371,6,Direct,Mobile,3,0,0
135,3,Ads,Mobile,1,0,1
537,7,Ads,Mobile,1,1,1
181,6,Google,Desktop,2,1,0
381,5,Google,Mobile,2,0,0
34,2,Google,Mobile,0,1,1
561,6,Ads,Desktop,1,1,0
399,6,Ads,Mobile,1,1,1
71,3,Google,Mobile,1,0,0
47,11,Google,Desktop,1,1,0
114,5,Direct,Mobile,0,0,0
1119,6,Google,Mobile,0,0,1
89,7,Google,Mobile,1,1,1
182,5,Google,Mobile,2,1,0
9,5,Direct,Desktop,1,1,0
151,5,Google,Mobile,2,1,1
254,5,Google,Mobile,2,0,0
918,4,Ads,Desktop,3,0,1
218,7,Google,Desktop,0,0,0
512,3,Google,Desktop,0,0,0
237,4,Direct,Mobile,0,1,1
12,3,Direct,Desktop,0,0,0
113,2,Google,Desktop,1,1,0
257,4,Google,Desktop,0,1,1
902,3,Google,Tablet,0,1,0
587,7,Google,Mobile,1,1,1
77,2,Google,Desktop,0,0,1
74,4,Google,Mobile,1,1,1
67,6,Google,Mobile,2,0,0
767,4,Direct,Desktop,1,0,0
574,7,Google,Mobile,2,1,0
447,6,Ads,Mobile,1,1,1
149,5,Google,Mobile,3,1,0
210,2,Ads,Mobile,0,1,1
187,7,Google,Mobile,1,1,0
87,7,Google,Mobile,1,1,0
210,6,Direct,Mobile,2,1,1
9,5,Ads,Mobile,2,0,0
42,4,Ads,Desktop,1,1,0
653,8,Direct,Desktop,0,0,1
417,7,Direct,Desktop,0,1,0
164,8,Google,Tablet,3,1,1
218,2,Google,Mobile,0,0,0
138,7,Ads,Desktop,2,1,1
405,3,Google,Mobile,1,1,1
460,3,Google,Mobile,1,0,0
432,11,Google,Mobile,2,0,0
384,9,Direct,Mobile,2,1,1
68,4,Ads,Desktop,0,0,1
123,4,Direct,Desktop,0,1,0
190,3,Google,Mobile,0,1,1
120,7,Google,Mobile,2,1,0
421,5,Google,Mobile,1,0,1
119,6,Direct,Tablet,1,1,0
44,5,Google,Mobile,0,0,0
152,9,Ads,Desktop,3,1,1
1172,10,Ads,Mobile,2,1,1
76,5,Ads,Mobile,0,0,0
284,6,Ads,Mobile,1,0,1
170,3,Google,Mobile,1,0,1
22,8,Google,Mobile,0,1,0
200,3,Ads,Mobile,2,0,0
363,3,Google,Tablet,2,1,1
215,2,Google,Mobile,0,1,1
616,2,Google,Desktop,0,1,0
102,4,Google,Mobile,2,1,0
27,2,Google,Mobile,1,1,0
827,7,Direct,Mobile,1,1,1
142,9,Ads,Mobile,1,1,1
257,1,Google,Mobile,0,1,0
471,8,Google,Mobile,0,0,1
117,5,Direct,Mobile,1,1,0
377,4,Direct,Mobile,0,0,1
43,5,Direct,Mobile,1,1,0
103,3,Google,Mobile,3,1,0
46,1,Ads,Desktop,0,0,1
500,3,Google,Mobile,1,0,0
75,5,Google,Mobile,0,1,1
379,5,Google,Mobile,1,1,0
860,3,Google,Mobile,1,1,0
225,7,Direct,Desktop,3,0,1
232,8,Ads,Mobile,0,0,0
185,7,Google,Mobile,3,1,1
118,8,Direct,Mobile,1,1,1
193,4,Google,Mobile,0,0,1
277,6,Ads,Mobile,1,1,1
1280,4,Ads,Desktop,0,0,1
833,6,Google,Mobile,1,0,1
594,6,Ads,Desktop,6,1,1
659,5,Google,Mobile,0,0,1
189,2,Google,Mobile,0,0,0
321,4,Google,Desktop,2,0,1
676,5,Google,Desktop,1,0,0
149,7,Direct,Mobile,0,1,0
979,3,Google,Desktop,2,0,0
161,7,Ads,Desktop,0,1,0
275,3,Google,Mobile,1,0,0
371,8,Direct,Mobile,2,1,0
902,4,Ads,Desktop,1,1,0
84,5,Google,Mobile,0,0,1
411,9,Ads,Mobile,1,1,1
220,4,Google,Tablet,1,1,0
93,6,Google,Tablet,0,0,1
449,4,Ads,Mobile,0,1,0
241,4,Google,Mobile,3,1,0
324,2,Google,Desktop,1,0,1
116,9,Ads,Mobile,0,1,0
196,2,Google,Mobile,1,1,0
288,7,Google,Mobile,0,1,1
155,7,Google,Mobile,1,1,1
66,5,Google,Desktop,0,1,1
978,7,Direct,Desktop,1,1,1
214,4,Google,Desktop,2,0,1
397,5,Google,Desktop,2,1,1
158,3,Google,Desktop,0,0,0
131,3,Direct,Mobile,0,1,0
156,3,Google,Mobile,2,0,1
157,7,Google,Desktop,0,0,0
235,6,Google,Desktop,2,0,0
235,6,Google,Mobile,1,0,0
206,5,Google,Desktop,1,0,0
43,7,Ads,Mobile,0,1,0
205,7,Ads,Mobile,3,1,0
55,6,Ads,Mobile,1,0,1
40,4,Google,Mobile,1,0,0
809,5,Google,Desktop,2,1,0
278,6,Direct,Desktop,0,1,1
323,2,Ads,Mobile,0,1,1
154,5,Google,Mobile,3,1,0
719,4,Google,Desktop,0,1,0
304,7,Google,Desktop,0,1,0
439,4,Ads,Mobile,0,1,1
137,6,Google,Mobile,1,0,0
965,5,Direct,Desktop,1,0,1
515,7,Google,Desktop,1,1,1
577,3,Google,Mobile,2,1,1
56,1,Google,Desktop,0,1,0
94,3,Direct,Mobile,2,0,0
100,4,Direct,Desktop,1,0,0
94,4,Google,Desktop,0,0,0
580,6,Google,Mobile,2,1,0
9,8,Direct,Mobile,0,1,0
23,3,Google,Desktop,2,1,0
96,4,Google,Mobile,0,1,1
66,5,Direct,Mobile,1,0,0
79,9,Direct,Tablet,4,1,0
479,3,Google,Mobile,3,1,1
248,3,Google,Mobile,3,1,0
1,3,Direct,Mobile,0,1,1
168,6,Google,Mobile,5,1,0
157,2,Google,Mobile,1,1,1
36,3,Google,Desktop,0,0,0
338,2,Direct,Mobile,0,1,0
363,9,Google,Desktop,0,1,1
382,9,Google,Desktop,1,1,1
391,8,Google,Mobile,1,0,1
0,7,Direct,Desktop,0,0,0
923,5,Ads,Desktop,3,1,0
504,3,Ads,Mobile,0,1,0
702,2,Ads,Desktop,1,1,1
4,5,Ads,Mobile,1,1,0
814,5,Google,Mobile,2,1,0
497,4,Direct,Mobile,2,1,1
544,3,Ads,Tablet,0,0,1
29,4,Ads,Desktop,0,0,1
402,8,Ads,Mobile,0,0,1
965,4,Google,Mobile,3,1,1
340,6,Google,Desktop,3,1,1
253,5,Ads,Mobile,1,0,1
873,4,Google,Mobile,0,1,0
175,5,Google,Mobile,3,1,0
274,1,Ads,Mobile,3,1,0
194,7,Ads,Desktop,0,1,1
810,3,Direct,Mobile,1,0,0
23,4,Ads,Desktop,3,1,0
208,5,Google,Mobile,1,1,1
348,7,Google,Desktop,0,1,0
470,4,Ads,Desktop,1,1,0
262,1,Direct,Desktop,0,1,0
718,7,Google,Mobile,0,0,0
854,5,Ads,Desktop,1,1,1
19,5,Google,Mobile,1,0,0
154,4,Google,Mobile,0,0,0
7,3,Ads,Desktop,1,1,0
119,8,Ads,Mobile,1,0,1
230,7,Google,Desktop,0,1,0
725,4,Direct,Mobile,1,1,0
562,6,Ads,Mobile,0,0,0
40,4,Ads,Desktop,0,0,0
29,6,Google,Mobile,1,0,0
266,3,Google,Desktop,1,1,1
227,3,Direct,Desktop,0,0,1
92,6,Ads,Mobile,0,1,1
689,4,Direct,Desktop,1,1,0
786,5,Google,Tablet,3,0,0
154,13,Direct,Mobile,0,1,0
663,5,Google,Mobile,1,1,0
145,6,Google,Desktop,1,0,1
400,4,Google,Mobile,1,1,0
193,2,Direct,Mobile,1,1,1
39,6,Google,Desktop,0,1,0
789,6,Google,Desktop,3,1,0
181,6,Google,Desktop,3,1,1
397,5,Google,Mobile,0,0,1
137,5,Ads,Desktop,0,1,1
5,10,Direct,Desktop,0,0,0
31,5,Google,Mobile,2,1,0
205,6,Google,Mobile,4,1,0
351,5,Ads,Tablet,1,1,1
122,6,Google,Mobile,4,1,1
356,4,Direct,Mobile,0,1,1
359,8,Google,Mobile,1,0,1
365,5,Direct,Mobile,0,1,0
203,9,Google,Desktop,1,1,1
739,6,Google,Mobile,1,1,0
201,3,Ads,Mobile,1,0,0
179,6,Direct,Tablet,1,1,0
66,4,Google,Mobile,3,0,0
110,8,Google,Mobile,2,0,1
12,7,Ads,Desktop,2,0,0
301,2,Google,Mobile,0,1,1
85,5,Ads,Mobile,0,1,1
108,5,Google,Tablet,2,1,1
441,6,Ads,Mobile,1,0,1
118,6,Direct,Mobile,1,1,0
83,8,Google,Mobile,2,1,1
55,5,Direct,Mobile,0,1,0
447,2,Google,Mobile,3,1,0
41,4,Ads,Tablet,0,0,0
181,8,Google,Desktop,1,1,1
212,4,Google,Mobile,1,0,0
348,5,Ads,Mobile,1,1,1
300,5,Ads,Desktop,0,1,1
499,4,Google,Mobile,1,0,1
13,4,Google,Mobile,0,1,0
105,2,Google,Mobile,3,0,1
98,7,Google,Desktop,0,1,0
47,4,Google,Mobile,0,1,0
102,5,Ads,Mobile,1,1,1
111,6,Direct,Desktop,1,1,1
221,5,Ads,Desktop,4,0,1
326,6,Google,Desktop,1,0,0
143,6,Direct,Mobile,1,0,0
381,3,Google,Desktop,2,1,0
122,5,Ads,Tablet,4,1,0
102,6,Google,Mobile,0,1,0
233,5,Ads,Tablet,1,0,1
7,3,Google,Desktop,2,1,1
24,3,Google,Tablet,0,1,1
162,6,Ads,Mobile,1,0,0
858,3,Direct,Tablet,3,0,0
383,6,Google,Mobile,0,0,0
27,7,Google,Mobile,1,1,0
561,7,Google,Mobile,2,1,1
395,6,Direct,Mobile,2,0,1
283,5,Direct,Mobile,0,0,1
514,2,Google,Mobile,1,0,1
155,3,Google,Desktop,0,1,0
75,7,Google,Mobile,2,0,0
215,7,Google,Desktop,1,0,0
238,1,Google,Mobile,1,0,1
231,7,Google,Mobile,0,0,0
249,3,Google,Mobile,2,1,0
891,4,Google,Mobile,1,0,1
697,5,Ads,Desktop,0,1,0
625,10,Direct,Mobile,1,1,1
484,4,Direct,Mobile,2,0,1
861,3,Ads,Mobile,0,1,1
31,4,Direct,Mobile,5,0,1
92,8,Google,Mobile,0,1,0
204,5,Google,Mobile,0,0,1
562,9,Google,Desktop,0,1,0
211,4,Google,Desktop,1,1,0
413,4,Ads,Mobile,0,1,1
44,6,Google,Tablet,1,0,1
87,6,Ads,Mobile,0,1,1
394,8,Ads,Mobile,3,0,1
54,2,Direct,Mobile,0,0,0
129,1,Ads,Mobile,0,0,1
92,6,Google,Mobile,1,0,1
129,7,Ads,Mobile,3,0,0
369,7,Ads,Mobile,0,1,0
137,2,Ads,Mobile,0,1,1
243,7,Google,Desktop,0,1,1
31,6,Google,Desktop,1,0,0
490,1,Google,Desktop,1,1,1
138,6,Google,Mobile,2,1,0
313,5,Google,Desktop,0,1,0
387,8,Google,Tablet,1,1,0
70,6,Direct,Mobile,2,0,0
648,1,Google,Desktop,1,1,1
287,3,Ads,Tablet,1,1,1
167,5,Ads,Desktop,0,1,0
60,1,Ads,Mobile,0,0,0
855,4,Google,Desktop,0,0,0
422,5,Ads,Mobile,1,1,1
69,4,Ads,Mobile,3,1,0
123,8,Direct,Desktop,0,0,1
497,5,Google,Mobile,1,1,0
356,4,Ads,Mobile,1,0,0
435,5,Direct,Mobile,0,1,0
174,4,Google,Desktop,1,1,1
378,6,Ads,Desktop,1,1,1
146,6,Google,Mobile,1,1,0
71,6,Google,Mobile,0,0,1
300,7,Direct,Desktop,0,1,1
1119,4,Google,Mobile,1,1,1
111,4,Ads,Mobile,1,0,1
185,1,Google,Tablet,0,1,0
336,8,Google,Mobile,1,1,1
233,8,Direct,Mobile,1,0,1
556,4,Google,Mobile,0,1,0
430,7,Google,Mobile,2,1,0
18,7,Google,Mobile,1,0,0
1935,4,Google,Mobile,1,0,1
418,7,Google,Mobile,1,1,1
598,6,Ads,Mobile,0,1,1
315,4,Ads,Mobile,0,1,1
581,6,Google,Mobile,0,1,0
35,6,Ads,Desktop,3,1,0
128,9,Ads,Tablet,0,1,0
627,6,Direct,Desktop,1,1,0
67,7,Direct,Tablet,1,1,1
24,4,Direct,Mobile,0,1,1
465,3,Google,Mobile,2,1,0
541,2,Google,Mobile,2,0,1
53,3,Ads,Desktop,1,1,0
577,7,Google,Mobile,0,1,0
348,6,Direct,Desktop,0,0,0
220,3,Google,Desktop,2,0,1
532,2,Google,Mobile,0,0,1
163,9,Google,Desktop,1,0,0
64,6,Ads,Mobile,0,1,1
100,7,Ads,Mobile,1,1,1
211,6,Direct,Tablet,0,0,1
227,6,Google,Desktop,0,1,1
491,5,Ads,Desktop,2,0,0
470,4,Ads,Tablet,1,1,0
261,10,Direct,Desktop,2,1,1
455,6,Google,Mobile,1,1,0
63,8,Google,Tablet,2,1,0
15,3,Google,Mobile,1,0,0
620,2,Ads,Mobile,2,0,1
23,8,Google,Desktop,0,0,1
84,9,Google,Mobile,1,1,1
356,2,Direct,Desktop,2,0,0
158,2,Google,Mobile,2,1,1
627,6,Direct,Mobile,1,1,0
106,6,Google,Mobile,1,1,1
3,5,Ads,Mobile,1,0,0
107,3,Ads,Desktop,1,0,0
258,7,Google,Mobile,1,1,1
141,5,Google,Desktop,1,0,1
229,3,Ads,Mobile,0,1,0
627,6,Ads,Desktop,1,1,1
